Ticker,Date,Time,Open,High,Low,Close
NIFTY,20210201,10:41,13746.35,13762.45,13746.35,13762.25
NIFTY,20210201,10:42,13763,13763.95,13757.45,13759.5
NIFTY,20210201,10:43,13759.45,13767.55,13756.2,13766.55
NIFTY,20210201,10:44,13767.25,13767.25,13760.4,13761.1
NIFTY,20210201,10:45,13762.35,13773.85,13761.6,13772.65
NIFTY,20210201,10:46,13772.45,13774.65,13766.5,13767.95
NIFTY,20210201,10:47,13769.1,13773.85,13766.4,13769.7
NIFTY,20210201,10:48,13769.75,13775.9,13768.95,13770.6
NIFTY,20210201,10:49,13770.55,13774.3,13765.95,13772.4
NIFTY,20210201,10:50,13772.45,13774.55,13763.1,13763.5
NIFTY,20210201,10:51,13762.65,13769.8,13761.9,13768.95
NIFTY,20210201,10:52,13769.15,13771.85,13764.9,13765.85
NIFTY,20210201,10:53,13766.15,13772.55,13764.35,13771.65
NIFTY,20210201,10:54,13771.35,13772.6,13762.65,13764.1
NIFTY,20210201,10:55,13764.15,13768.95,13763.8,13767.4
NIFTY,20210201,10:56,13767.3,13782.9,13765.8,13781.55
NIFTY,20210201,10:57,13780.5,13792.9,13779.2,13781.7
NIFTY,20210201,10:58,13781.55,13785.65,13780.55,13784.9
NIFTY,20210201,10:59,13784.5,13784.8,13774.05,13775.2
NIFTY,20210201,11:00,13775.1,13780.15,13774.05,13778.75
NIFTY,20210201,11:01,13778.35,13790.3,13778.35,13788.35
NIFTY,20210201,11:02,13788.75,13793.75,13783.65,13783.65
NIFTY,20210201,11:03,13783.35,13783.45,13761.45,13762
NIFTY,20210201,11:04,13764.75,13764.75,13756.55,13756.55
NIFTY,20210201,11:05,13757,13758.35,13751.35,13753.4
NIFTY,20210201,11:06,13753.85,13754.45,13750.55,13753.4
NIFTY,20210201,11:07,13753,13771.35,13752.65,13766.95
NIFTY,20210201,11:08,13766.4,13774.05,13763.85,13765.5
NIFTY,20210201,11:09,13766.15,13766.15,13755.3,13757.2
NIFTY,20210201,11:10,13755.85,13760.05,13754.6,13756.85
NIFTY,20210201,11:11,13755.3,13762.05,13754.35,13755.85
NIFTY,20210201,11:12,13754.75,13762.35,13754.45,13761.2
NIFTY,20210201,11:13,13759.85,13759.85,13754.5,13759.1
NIFTY,20210201,11:14,13759.2,13763.95,13756.65,13763.25
NIFTY,20210201,11:15,13763.8,13769.65,13760.25,13760.9
NIFTY,20210201,11:16,13760.35,13769.65,13759.65,13769.05
NIFTY,20210201,11:17,13768.8,13778.05,13768.35,13775.2
NIFTY,20210201,11:18,13775.25,13775.25,13765.5,13766.45
NIFTY,20210201,11:19,13766.3,13780.4,13765.9,13780.4
NIFTY,20210201,11:20,13780.2,13793,13779.1,13789.05
NIFTY,20210201,11:21,13788.8,13805.3,13787.7,13804.85
NIFTY,20210201,11:22,13809.35,13827.7,13800.35,13808.95
NIFTY,20210201,11:23,13809.8,13816.6,13809.5,13815.6
NIFTY,20210201,11:24,13817.45,13817.45,13806.95,13811.05
NIFTY,20210201,11:25,13810.5,13820.8,13808.6,13820.15
NIFTY,20210201,11:26,13820.05,13841,13819.95,13828.25
NIFTY,20210201,11:27,13828.9,13830.4,13818.7,13821.1
NIFTY,20210201,11:28,13821.3,13831.05,13819.95,13830.15
NIFTY,20210201,11:29,13831.6,13842.2,13828.35,13841.5
NIFTY,20210201,11:30,13840.85,13851.7,13839.3,13849.45
NIFTY,20210201,11:31,13848.55,13858.15,13848.55,13853.15
NIFTY,20210201,11:32,13852.4,13854.2,13829.85,13835
NIFTY,20210201,11:33,13836.3,13840.05,13827.8,13833.05
NIFTY,20210201,11:34,13833.75,13833.95,13823.75,13828.75
NIFTY,20210201,11:35,13828.15,13840.6,13827.85,13833.15
NIFTY,20210201,11:36,13832.9,13847.9,13832.8,13844.75
NIFTY,20210201,11:37,13844.5,13844.5,13837.4,13839.5
NIFTY,20210201,11:38,13839.95,13840.45,13832.9,13838.8
NIFTY,20210201,11:39,13839.5,13842.9,13832.55,13835.15
NIFTY,20210201,11:40,13834.15,13843.25,13831.1,13840.65
NIFTY,20210201,11:41,13840.8,13847.6,13839.2,13847.6
NIFTY,20210201,11:42,13847.7,13848.65,13833.7,13835
NIFTY,20210201,11:43,13835.65,13852.05,13833.8,13850.7
NIFTY,20210201,11:44,13851.05,13853.35,13842.8,13852.6
NIFTY,20210201,11:45,13852.05,13854.85,13847.5,13850.8
NIFTY,20210201,11:46,13850.15,13868.55,13848.85,13867.2
NIFTY,20210201,11:47,13866.95,13880.15,13866.45,13873.45
NIFTY,20210201,11:48,13873.6,13875.3,13871.55,13874
NIFTY,20210201,11:49,13873.35,13888,13873.35,13881.95
NIFTY,20210201,11:50,13881.9,13901,13880.25,13899.7
NIFTY,20210201,11:51,13901.75,13906.1,13888.15,13890.1
NIFTY,20210201,11:52,13891.75,13896.6,13886.25,13886.9
NIFTY,20210201,11:53,13886.25,13901.05,13886.25,13893.75
NIFTY,20210201,11:54,13894.25,13900.2,13892.5,13895.5
NIFTY,20210201,11:55,13896.55,13903.4,13895.6,13899.65
NIFTY,20210201,11:56,13899.5,13903.2,13871.75,13872.75
NIFTY,20210201,11:57,13873.05,13882.2,13872.6,13877.35
NIFTY,20210201,11:58,13876.4,13878.8,13871.75,13874.5
NIFTY,20210201,11:59,13874.3,13886.75,13873.75,13877.15
NIFTY,20210201,12:00,13876.8,13878.5,13871.6,13874.2
NIFTY,20210201,12:01,13874.15,13886.05,13874.15,13883.8
NIFTY,20210201,12:02,13883.85,13895,13883.85,13894.8
NIFTY,20210201,12:03,13894.75,13897.8,13893,13896.1
NIFTY,20210201,12:04,13894.65,13897.5,13889.45,13897.2
NIFTY,20210201,12:05,13897.85,13898.3,13888.15,13890.65
NIFTY,20210201,12:06,13891.65,13891.65,13880.55,13886.25
NIFTY,20210201,12:07,13885.65,13887.4,13880.25,13885.45
NIFTY,20210201,12:08,13885.1,13887.65,13880.75,13882.45
NIFTY,20210201,12:09,13880.95,13887.4,13878.9,13880.95
NIFTY,20210201,12:10,13880.55,13886.2,13879.4,13880.5
NIFTY,20210201,12:11,13880.7,13882.15,13870.35,13873.55
NIFTY,20210201,12:12,13872.85,13877,13870.7,13877
NIFTY,20210201,12:13,13876.25,13882.65,13875.3,13878.25
NIFTY,20210201,12:14,13878,13878.55,13863.4,13863.4
NIFTY,20210201,12:15,13849.5,13849.7,13807.45,13807.45
NIFTY,20210201,12:16,13809.3,13826.35,13778.3,13821
NIFTY,20210201,12:17,13821.25,13837.35,13814,13814
NIFTY,20210201,12:18,13814.45,13828.4,13814.45,13823.9
NIFTY,20210201,12:19,13823.5,13823.5,13803.9,13817.35
NIFTY,20210201,12:20,13819.25,13825.55,13814.3,13814.3
NIFTY,20210201,12:21,13815.5,13824.9,13805.65,13815.85
NIFTY,20210201,12:22,13817.15,13834,13817.15,13830.45
NIFTY,20210201,12:23,13831.05,13831.75,13819.4,13825.65
NIFTY,20210201,12:24,13825.25,13830.8,13818.9,13829.05
NIFTY,20210201,12:25,13829.2,13829.8,13823.35,13829.65
NIFTY,20210201,12:26,13829.4,13843.6,13828.15,13842.05
NIFTY,20210201,12:27,13841.6,13857.85,13840.05,13850
NIFTY,20210201,12:28,13847.1,13858.55,13847.1,13855.85
NIFTY,20210201,12:29,13856.2,13860.6,13851.55,13857.7
NIFTY,20210201,12:30,13857.6,13868.15,13856.1,13864.5
NIFTY,20210201,12:31,13862.2,13877.05,13860.45,13864.6
NIFTY,20210201,12:32,13864.85,13870.6,13861.55,13862.55
NIFTY,20210201,12:33,13862.4,13867.8,13857.75,13860.75
NIFTY,20210201,12:34,13861.05,13861.7,13849.45,13861.7
NIFTY,20210201,12:35,13862.1,13872.4,13862.1,13869.85
NIFTY,20210201,12:36,13869.55,13873.95,13858.5,13864.3
NIFTY,20210201,12:37,13865.5,13871.65,13865.5,13867.75
NIFTY,20210201,12:38,13866.85,13867.2,13850.35,13857.4
NIFTY,20210201,12:39,13857.45,13861.25,13852.4,13854.75
NIFTY,20210201,12:40,13854.55,13856.05,13835.5,13842.45
NIFTY,20210201,12:41,13842.7,13849.5,13838.65,13838.65
NIFTY,20210201,12:42,13838.3,13850.3,13838.3,13848.05
NIFTY,20210201,12:43,13847.25,13851.7,13842.95,13848.45
NIFTY,20210201,12:44,13848.1,13857.8,13846.65,13855.4
NIFTY,20210201,12:45,13855.95,13857.05,13842.55,13845
NIFTY,20210201,12:46,13844.95,13844.95,13829.65,13830
NIFTY,20210201,12:47,13829.8,13842.2,13825.1,13842.2
NIFTY,20210201,12:48,13842.25,13847.25,13839.45,13841.15
NIFTY,20210201,12:49,13841.95,13854.95,13841.1,13852.85
NIFTY,20210201,12:50,13853.05,13866.15,13847.15,13865.85
NIFTY,20210201,12:51,13864.75,13924.25,13862.1,13923
NIFTY,20210201,12:52,13925.4,13951.75,13913.4,13943.55
NIFTY,20210201,12:53,13944.9,13977.8,13938.15,13976.05
NIFTY,20210201,12:54,13978.3,13986.5,13968.9,13979.65
NIFTY,20210201,12:55,13981.9,13986,13968.6,13986
NIFTY,20210201,12:56,13987.75,14038.65,13986.2,14038.25
NIFTY,20210201,12:57,14039.25,14044.8,14027.3,14035.5
NIFTY,20210201,12:58,14036.9,14052.6,14036.7,14049.6
NIFTY,20210201,12:59,14050.05,14068.25,14038.9,14063.45
NIFTY,20210201,13:00,14062.6,14095,14062.6,14083.25
NIFTY,20210201,13:01,14085.9,14113.55,14079.65,14095.25
NIFTY,20210201,13:02,14095.55,14097.5,14081.15,14097.5
NIFTY,20210201,13:03,14096.5,14099,14067.55,14079.2
NIFTY,20210201,13:04,14079.75,14093.9,14076.55,14091
NIFTY,20210201,13:05,14092,14104.95,14092,14100.2
NIFTY,20210201,13:06,14100.35,14102.4,14092.1,14100.55
NIFTY,20210201,13:07,14101.35,14101.65,14091.25,14091.25
NIFTY,20210201,13:08,14091.85,14093.85,14044.25,14076.5
NIFTY,20210201,13:09,14073.9,14088.7,14073.9,14075.95
NIFTY,20210201,13:10,14077.4,14080.05,14049.9,14059.3
NIFTY,20210201,13:11,14058.35,14059.75,14050.4,14051.6
NIFTY,20210201,13:12,14050.15,14054.2,14016.85,14020.1
NIFTY,20210201,13:13,14016.95,14022.4,13991.05,14008.7
NIFTY,20210201,13:14,14011.2,14021.45,13999.75,14012.35
NIFTY,20210201,13:15,14013.5,14035.35,14011.9,14021.85
NIFTY,20210201,13:16,14024.65,14058,14021.35,14055.8
NIFTY,20210201,13:17,14054.3,14068.95,14052,14061.85
NIFTY,20210201,13:18,14065.4,14087.55,14060.95,14086.55
NIFTY,20210201,13:19,14088,14105.7,14088,14098.45
NIFTY,20210201,13:20,14099.1,14101.3,14092.55,14098.85
NIFTY,20210201,13:21,14097.35,14106.9,14083.25,14084.1
NIFTY,20210201,13:22,14084.95,14086.9,14074.5,14076.2
NIFTY,20210201,13:23,14075.95,14089.5,14075.95,14089.5
NIFTY,20210201,13:24,14089.35,14097.4,14083.8,14096.55
NIFTY,20210201,13:25,14098.35,14120.35,14098.35,14114.65
NIFTY,20210201,13:26,14114.05,14115.3,14103.8,14106.45
NIFTY,20210201,13:27,14104.9,14116.55,14104.9,14114.5
NIFTY,20210201,13:28,14114.1,14139.05,14114.1,14129.95
NIFTY,20210201,13:29,14130.2,14154.65,14128.45,14151.2
NIFTY,20210201,13:30,14151.4,14152.5,14139.45,14152.35
NIFTY,20210201,13:31,14153.1,14161.55,14147.25,14155.3
NIFTY,20210201,13:32,14154.4,14154.85,14132.95,14133.75
NIFTY,20210201,13:33,14134.1,14151.55,14134.1,14144.55
NIFTY,20210201,13:34,14146.2,14149.35,14138.15,14145.3
NIFTY,20210201,13:35,14145.15,14149.5,14142.1,14142.1
NIFTY,20210201,13:36,14141.35,14143.1,14123.2,14130.2
NIFTY,20210201,13:37,14129,14137,14111.95,14137
NIFTY,20210201,13:38,14135.7,14142.4,14135.7,14141.05
NIFTY,20210201,13:39,14142.1,14143.15,14134.4,14137.05
NIFTY,20210201,13:40,14136.25,14142.15,14130.75,14141.3
NIFTY,20210201,13:41,14141.25,14175.95,14139.35,14168.25
NIFTY,20210201,13:42,14170.25,14180.85,14170.25,14174.95
NIFTY,20210201,13:43,14176.55,14190.1,14175,14187.7
NIFTY,20210201,13:44,14187.45,14200.6,14185.75,14195.15
NIFTY,20210201,13:45,14195,14195,14185.85,14186.4
NIFTY,20210201,13:46,14186.7,14196.1,14186.7,14191.9
NIFTY,20210201,13:47,14189.55,14189.55,14177.95,14183.1
NIFTY,20210201,13:48,14183.25,14207.2,14178.95,14204.85
NIFTY,20210201,13:49,14204.15,14214.8,14202.5,14214.7
NIFTY,20210201,13:50,14212.55,14213.7,14204.1,14206.6
NIFTY,20210201,13:51,14205.95,14212.15,14195.2,14195.2
NIFTY,20210201,13:52,14192.7,14208.75,14192.7,14203.1
NIFTY,20210201,13:53,14203.6,14206.95,14197.9,14198.7
NIFTY,20210201,13:54,14198.15,14211.15,14180.8,14187.05
NIFTY,20210201,13:55,14186.9,14188.3,14177.6,14182.95
NIFTY,20210201,13:56,14182.8,14182.8,14156.05,14165.95
NIFTY,20210201,13:57,14165.75,14165.75,14149.25,14161.6
NIFTY,20210201,13:58,14163.2,14163.75,14132.95,14132.95
NIFTY,20210201,13:59,14132.6,14166.85,14132.5,14162.3
NIFTY,20210201,14:00,14162.9,14163.35,14153.55,14158.25
NIFTY,20210201,14:01,14158.5,14168.25,14154.75,14158.9
NIFTY,20210201,14:02,14159.75,14187,14159.75,14184.45
NIFTY,20210201,14:03,14185.25,14185.25,14173.55,14173.55
NIFTY,20210201,14:04,14174.45,14179.3,14170.3,14173.75
NIFTY,20210201,14:05,14173.9,14180.2,14166,14166
NIFTY,20210201,14:06,14166.05,14166.05,14129.7,14130.65
NIFTY,20210201,14:07,14128.75,14142.9,14128.75,14133.05
NIFTY,20210201,14:08,14130.95,14132.8,14120.85,14124.5
NIFTY,20210201,14:09,14125.2,14128.45,14111.85,14128.45
NIFTY,20210201,14:10,14128,14152.2,14126.05,14150.6
NIFTY,20210201,14:11,14150.45,14150.45,14132.5,14132.5
NIFTY,20210201,14:12,14132.9,14139.45,14125.1,14137.9
NIFTY,20210201,14:13,14139.15,14158.4,14139.15,14147.95
NIFTY,20210201,14:14,14147.65,14151.5,14142.1,14144.75
NIFTY,20210201,14:15,14144.35,14151.8,14144.35,14145.9
NIFTY,20210201,14:16,14144.05,14145.35,14121.2,14121.2
NIFTY,20210201,14:17,14120.2,14138.65,14119.6,14138.55
NIFTY,20210201,14:18,14138.6,14178.75,14137.7,14177.5
NIFTY,20210201,14:19,14176.9,14193.2,14164.15,14165.7
NIFTY,20210201,14:20,14165.95,14173.05,14159.4,14170.9
NIFTY,20210201,14:21,14172,14177.05,14164.95,14173.25
NIFTY,20210201,14:22,14173.5,14188.9,14173.5,14186.25
NIFTY,20210201,14:23,14187.85,14187.85,14181.5,14184.1
NIFTY,20210201,14:24,14184.85,14194.5,14184.05,14189.75
NIFTY,20210201,14:25,14189.55,14200.55,14188.5,14199.8
NIFTY,20210201,14:26,14199.3,14215.25,14194.75,14206.15
NIFTY,20210201,14:27,14205.2,14212.25,14201.7,14203.35
NIFTY,20210201,14:28,14203.8,14208.25,14190.05,14201.65
NIFTY,20210201,14:29,14202.5,14202.5,14189.05,14196.7
NIFTY,20210201,14:30,14195.9,14202.65,14189.85,14202.65
NIFTY,20210201,14:31,14203.65,14224.3,14203.65,14221.15
NIFTY,20210201,14:32,14221.4,14223.4,14211.1,14219.25
NIFTY,20210201,14:33,14219.95,14226.4,14219.95,14223.05
NIFTY,20210201,14:34,14224.3,14242.5,14224.3,14239.55
NIFTY,20210201,14:35,14240.1,14255.5,14238.7,14253.7
NIFTY,20210201,14:36,14253.85,14257.65,14246.85,14253
NIFTY,20210201,14:37,14251.15,14252.55,14235.8,14237.75
NIFTY,20210201,14:38,14237.05,14241.7,14235.8,14240.95
NIFTY,20210201,14:39,14240.55,14248.6,14236.6,14248.6
NIFTY,20210201,14:40,14251.2,14263.6,14251.15,14260.8
NIFTY,20210201,14:41,14260.55,14278,14260.1,14277.3
NIFTY,20210201,14:42,14276.25,14290.5,14276.25,14283.4
NIFTY,20210201,14:43,14283.65,14284.85,14272.05,14273.6
NIFTY,20210201,14:44,14273.95,14279.6,14269.25,14269.25
NIFTY,20210201,14:45,14269.85,14285.7,14268.85,14283.25
NIFTY,20210201,14:46,14282.95,14283.15,14276.1,14278.55
NIFTY,20210201,14:47,14276.9,14281.9,14275.1,14280.35
NIFTY,20210201,14:48,14280.95,14288.15,14278.25,14278.25
NIFTY,20210201,14:49,14279.85,14279.85,14267.65,14268.85
NIFTY,20210201,14:50,14268.95,14275.45,14260.9,14260.9
NIFTY,20210201,14:51,14262.3,14263.95,14254.7,14260.35
NIFTY,20210201,14:52,14261.75,14276.7,14261.7,14276.45
NIFTY,20210201,14:53,14277.55,14277.55,14267.25,14268.4
NIFTY,20210201,14:54,14267.9,14269.3,14262.8,14266.95
NIFTY,20210201,14:55,14266.75,14268.3,14263.15,14264.95
NIFTY,20210201,14:56,14264.4,14269.05,14258.55,14258.55
NIFTY,20210201,14:57,14259.35,14259.35,14230.9,14235.9
NIFTY,20210201,14:58,14235.6,14250.45,14235.45,14249.9
NIFTY,20210201,14:59,14250.55,14252.85,14243.85,14251.9
NIFTY,20210201,15:00,14251.3,14269.9,14251.3,14269.65
NIFTY,20210201,15:01,14270.5,14290.7,14270.5,14285.25
NIFTY,20210201,15:02,14284.55,14285.45,14250,14250
NIFTY,20210201,15:03,14248.4,14272.2,14248.4,14271.65
NIFTY,20210201,15:04,14271.1,14272.75,14265,14266.95
NIFTY,20210201,15:05,14266.8,14279.15,14264.65,14278.8
NIFTY,20210201,15:06,14278.7,14296.1,14274.55,14293
NIFTY,20210201,15:07,14292.35,14292.35,14281.8,14282.9
NIFTY,20210201,15:08,14282.3,14288.35,14275.1,14277.6
NIFTY,20210201,15:09,14276.9,14281.55,14272.75,14274.7
NIFTY,20210201,15:10,14273.65,14273.75,14263.25,14268.85
NIFTY,20210201,15:11,14269.4,14269.9,14258.75,14262.5
NIFTY,20210201,15:12,14262.2,14278.9,14259.15,14275.95
NIFTY,20210201,15:13,14275.65,14275.8,14258.2,14259.55
NIFTY,20210201,15:14,14258.8,14262.7,14257.7,14258.65
NIFTY,20210201,15:15,14258,14269.9,14254.2,14269.9
NIFTY,20210201,15:16,14268.1,14270.1,14263.8,14268.4
NIFTY,20210201,15:17,14267.7,14275.85,14264.95,14273.75
NIFTY,20210201,15:18,14274.75,14293.3,14272.25,14292.2
NIFTY,20210201,15:19,14292.6,14292.95,14277.95,14278.35
NIFTY,20210201,15:20,14278.45,14287,14278.45,14281.2
NIFTY,20210201,15:21,14280.75,14282.55,14274.2,14276.6
NIFTY,20210201,15:22,14275.5,14299.5,14273.7,14275.95
NIFTY,20210201,15:23,14275.7,14282.6,14274.65,14280.5
NIFTY,20210201,15:24,14279.95,14285,14279.95,14283
NIFTY,20210201,15:25,14282.75,14288.9,14281.65,14288.9
NIFTY,20210201,15:26,14288.15,14294.2,14286.8,14293.75
NIFTY,20210201,15:27,14293.8,14323,14293.8,14321.65
NIFTY,20210201,15:28,14319.2,14325.65,14317.15,14323.9
NIFTY,20210201,15:29,14323.15,14327.6,14322.6,14326.5
NIFTY,20210201,15:30,14325.45,14336.35,14322.4,14335.45
NIFTY,20210201,15:31,14331.1,14331.1,14331.1,14331.1
NIFTY,20210201,15:32,14324.15,14324.15,14281.2,14281.2
NIFTY,20210202,09:08,14481.1,14481.1,14481.1,14481.1
NIFTY,20210202,09:16,14483.2,14515.75,14469.15,14511.55
NIFTY,20210202,09:17,14511.6,14517.1,14500.1,14513.05
NIFTY,20210202,09:18,14509.5,14532.6,14509.15,14528.85
NIFTY,20210202,09:19,14528.45,14547.45,14528.45,14546.15
NIFTY,20210202,09:20,14547.65,14568.3,14547.4,14564.15
NIFTY,20210202,09:21,14565.75,14585.95,14563.05,14575.15
NIFTY,20210202,09:22,14573.45,14587.15,14566.9,14583.3
NIFTY,20210202,09:23,14585.1,14587.8,14565.45,14567.6
NIFTY,20210202,09:24,14567.55,14584.85,14567.55,14579.05
NIFTY,20210202,09:25,14580.6,14599.25,14576.6,14593
NIFTY,20210202,09:26,14593.3,14596.35,14588.6,14595
NIFTY,20210202,09:27,14594.6,14612.95,14593.6,14612.95
NIFTY,20210202,09:28,14614.15,14643.6,14613.4,14634.65
NIFTY,20210202,09:29,14633.65,14640.4,14616.05,14628.3
NIFTY,20210202,09:30,14627.9,14642.3,14625.6,14641.95
NIFTY,20210202,09:31,14641.1,14644.35,14627.05,14644.2
NIFTY,20210202,09:32,14644.4,14660.2,14642.7,14660.1
NIFTY,20210202,09:33,14660.4,14675.25,14658.25,14670.3
NIFTY,20210202,09:34,14670.25,14679.9,14667.1,14675.35
NIFTY,20210202,09:35,14676.95,14699.8,14676.95,14697.15
NIFTY,20210202,09:36,14696.05,14697.9,14639.9,14658.15
NIFTY,20210202,09:37,14664.4,14667.75,14626.95,14646.65
NIFTY,20210202,09:38,14646.9,14656.85,14641.85,14649.05
NIFTY,20210202,09:39,14648.35,14648.4,14638.45,14645.1
NIFTY,20210202,09:40,14646.4,14647.45,14638,14645.8
NIFTY,20210202,09:41,14645.95,14646.55,14640,14645.75
NIFTY,20210202,09:42,14645.35,14646.8,14634.5,14636.05
NIFTY,20210202,09:43,14635.3,14667.6,14635.3,14666.35
NIFTY,20210202,09:44,14666.7,14669,14657.45,14660.35
NIFTY,20210202,09:45,14660.15,14663.95,14654.1,14657.75
NIFTY,20210202,09:46,14657.2,14657.7,14644.9,14647.05
NIFTY,20210202,09:47,14646,14655.9,14644,14649.65
NIFTY,20210202,09:48,14649.75,14658.7,14649.05,14658.45
NIFTY,20210202,09:49,14658.95,14659.5,14653.95,14656.5
NIFTY,20210202,09:50,14657.4,14660.3,14651.4,14657.5
NIFTY,20210202,09:51,14657.8,14675.75,14657.35,14675.05
